TransactionAmount,PreviousTransactionDate,TransactionType,Location,IP Address,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
210.76999999999998,861.0,1.0,23.0,122.0,-1.1102230246251565e-16,71.0,2,161.0,1.0,5396.65,1
406.65,1807.0,1.0,23.0,135.0,-1.1102230246251565e-16,57.0,0,107.0,1.0,12995.7,1
422.9,344.0,1.0,40.0,232.0,-1.1102230246251565e-16,40.0,1,111.0,1.0,7616.43,1
174.39,41.0,1.0,37.0,583.0,-1.1102230246251565e-16,19.0,3,35.999999999999986,1.0,1127.08,0
16.55000000000001,1457.0,1.0,40.0,336.0,1.0,26.0,1,159.0,1.0,6089.79,2
91.32,1815.0,1.0,25.0,444.0,1.0,58.0,1,77.0,1.0,2618.1,2
49.620000000000005,1991.0,1.0,32.0,260.0,-1.1102230246251565e-16,55.0,1,111.0,1.0,3841.42,2
405.6,1253.0,1.0,40.0,401.0,2.0,37.0,1,44.0,1.0,9754.73,1
512.95,1669.0,1.0,8.0,476.0,1.0,57.0,1,143.0,1.0,9584.52,1
345.94,1622.0,1.0,32.0,79.0,-1.1102230246251565e-16,31.0,0,163.0,1.0,7624.56,1
356.56,1621.0,1.0,27.0,162.0,2.0,47.0,1,52.0,1.0,2485.73,1
10.310000000000002,76.0,1.0,21.0,514.0,2.0,36.0,1,280.0,1.0,2137.9,2
211.69,1701.0,1.0,1.0,297.0,1.0,30.0,0,111.0,1.0,6412.85,1
116.88000000000002,1604.0,1.0,22.0,361.0,-1.1102230246251565e-16,45.0,0,263.0,1.0,7717.34,2
77.53,1170.0,1.0,21.0,309.0,1.0,54.0,2,55.0,1.0,5158.6,2
421.74,987.0,1.0,38.0,511.0,2.0,67.0,0,103.0,1.0,12031.14,1
313.69,424.0,1.0,28.0,457.0,1.0,73.0,2,152.0,1.0,7093.68,1
411.72,989.0,1.0,42.0,195.0,1.0,29.0,0,153.0,1.0,8539.86,1
508.73,1114.0,1.0,5.999999999999998,216.0,1.0,59.0,2,89.0,1.0,7640.57,1
153.08,1916.0,1.0,29.0,85.0,-1.1102230246251565e-16,24.0,3,201.0,1.0,1292.21,0
23.00999999999999,925.0,1.0,19.0,461.0,1.0,63.0,2,166.0,1.0,5958.75,2
69.28,1745.0,1.0,20.0,239.0,2.0,25.000000000000004,3,129.0,1.0,708.7399999999998,0
407.65,1245.0,1.0,10.0,525.0,-1.1102230246251565e-16,25.000000000000004,3,263.0,1.0,273.77999999999975,0
459.25,821.0,1.0,40.0,375.0,1.0,25.000000000000004,3,58.99999999999999,1.0,130.76000000000022,0
301.56,226.0,1.0,39.0,156.0,1.0,49.0,0,118.0,1.0,10389.6,1
17.670000000000016,1034.0,1.0,36.0,324.0,2.0,63.0,0,91.0,1.0,1048.1800000000007,2
401.37,1490.0,1.0,20.0,0.0,1.0,43.0,1,251.0,1.0,8208.54,1
145.40000000000003,1074.0,1.0,40.0,442.0,2.0,38.0,1,24.0,1.0,5244.49,2
34.31,672.0,1.0,30.0,201.0,-1.1102230246251565e-16,24.0,3,251.0,1.0,1484.7600000000002,0
282.65,415.0,1.0,13.0,96.0,-1.1102230246251565e-16,35.0,0,161.0,1.0,13801.15,1
305.27,1563.0,1.0,19.0,466.0,2.0,68.0,0,147.0,1.0,12958.650000000001,1
185.81,1513.0,1.0,2.0,302.0,2.0,32.0,0,116.0,1.0,9588.71,2
447.95,67.0,1.0,40.0,259.0,1.0,29.0,1,75.0,1.0,7544.4,1
279.3,1004.0,1.0,28.0,518.0,-1.1102230246251565e-16,19.0,3,48.0,1.0,1193.6099999999997,0
611.1500000000001,1277.0,1.0,11.0,452.0,-1.1102230246251565e-16,27.0,3,121.0,1.0,892.8299999999999,0
275.2,1342.0,1.0,27.0,470.0,2.0,54.0,1,81.0,1.0,1230.12,1
427.79,309.0,1.0,38.0,310.0,1.0,18.0,3,189.0,1.0,1479.67,0
102.81,1963.0,1.0,39.0,323.0,1.0,76.0,2,47.0,1.0,3228.87,2
22.610000000000014,2068.0,1.0,39.0,516.0,2.0,19.0,3,145.0,1.0,1111.6699999999996,0
68.28000000000003,915.0,1.0,4.0,136.0,2.0,56.0,1,293.0,1.0,3213.16,2
73.23000000000002,1008.0,1.0,37.0,497.0,1.0,20.0,3,172.0,1.0,1309.85,0
389.05,38.0,1.0,9.0,504.0,-1.1102230246251565e-16,27.0,3,41.0,1.0,761.0,0
66.91,170.0,1.0,39.0,450.0,-1.1102230246251565e-16,39.0,0,85.0,1.0,871.1000000000004,2
335.48,381.9999999999999,1.0,28.0,23.0,1.0,45.0,1,155.0,1.0,3023.16,1
38.139999999999986,2112.0,1.0,0.0,43.0,2.0,19.0,3,174.0,1.0,1119.2100000000005,0
360.02,224.0,1.0,9.0,445.0,2.0,68.0,2,68.0,1.0,6400.59,1
567.71,210.0000000000001,1.0,22.0,475.0,2.0,63.0,0,80.0,1.0,13884.24,1
218.19,820.0,1.0,2.0,193.0,-1.1102230246251565e-16,19.0,3,185.0,1.0,620.8299999999999,0
209.99,1440.0,1.0,10.0,77.0,-1.1102230246251565e-16,19.0,3,40.0,1.0,1938.0100000000002,0
11.019999999999982,1822.0,1.0,40.0,307.0,1.0,19.0,3,280.0,1.0,964.79,0
83.43,853.0,1.0,27.0,362.0,2.0,56.0,2,109.0,1.0,1870.1599999999999,2
344.97,480.0,1.0,2.0,337.0,2.0,34.0,0,106.0,1.0,5577.94,1
172.29,165.0,1.0,12.0,509.0,-1.1102230246251565e-16,36.0,1,283.0,1.0,8700.8,2
195.54,1117.0,1.0,29.0,180.0,2.0,60.0,2,255.0,1.0,2794.66,1
180.45999999999998,435.9999999999999,1.0,14.0,131.0,-1.1102230246251565e-16,25.000000000000004,3,34.0,1.0,831.75,0
692.55,409.0,1.0,5.0,232.0,1.0,53.0,2,109.0,1.0,2451.56,1
107.48000000000002,213.0000000000001,1.0,20.0,70.0,1.0,20.0,3,103.0,1.0,1379.3900000000003,0
81.50999999999999,1260.0,1.0,42.0,269.0,1.0,25.000000000000004,3,97.0,1.0,865.4899999999998,0
452.8,1895.0,1.0,20.0,330.0,1.0,80.0,2,151.0,1.0,4840.67,1
88.42000000000002,1685.0,1.0,12.0,402.0,-1.1102230246251565e-16,62.0,0,91.0,1.0,12381.45,2
155.53,498.0,1.0,3.0,518.0,-1.1102230246251565e-16,29.0,1,66.0,1.0,4008.05,2
39.24000000000001,1836.0,1.0,9.0,337.0,-1.1102230246251565e-16,77.0,2,106.0,1.0,6462.41,2
26.5,214.9999999999999,1.0,16.0,560.0,2.0,48.0,1,179.0,1.0,4854.83,2
83.62,1002.0,1.0,33.0,305.0,-1.1102230246251565e-16,48.0,0,146.0,1.0,12652.22,2
142.78,729.0,1.0,36.0,531.0,1.0,68.0,0,150.0,1.0,11705.88,2
55.99000000000001,1820.0,1.0,12.0,338.0,-1.1102230246251565e-16,35.0,0,95.0,1.0,932.6099999999997,2
774.48,395.0,1.0,21.0,516.0,1.0,61.0,0,31.0,1.0,11613.58,1
105.37,747.0,1.0,34.0,190.0,-1.1102230246251565e-16,25.000000000000004,3,160.0,1.0,1068.5499999999997,0
118.82999999999998,1012.0,1.0,41.0,263.0,2.0,28.0,3,295.0,1.0,1616.3000000000002,0
46.22000000000003,1823.0,1.0,38.0,445.0,1.0,23.0,3,217.0,1.0,471.27999999999975,0
377.97,1853.0,1.0,24.0,107.0,2.0,72.0,2,160.0,1.0,2457.1,1
114.09999999999997,812.0,1.0,4.0,494.0,1.0,69.0,2,148.0,1.0,5882.12,2
95.5,796.0,1.0,29.0,225.0,2.0,57.0,2,17.0,1.0,4079.09,2
272.97,624.0,1.0,4.0,497.0,2.0,68.0,2,174.0,1.0,7811.31,1
73.35,437.9999999999999,1.0,37.0,560.0,1.0,24.0,3,47.0,1.0,1181.8400000000001,0
29.939999999999998,1650.0,1.0,37.0,382.0,-1.1102230246251565e-16,58.0,0,243.0,1.0,10915.54,2
153.07,553.0,1.0,11.0,565.0,-1.1102230246251565e-16,56.0,1,116.0,1.0,8873.43,2
52.94,937.0,1.0,40.0,583.0,1.0,41.0,0,146.0,1.0,6990.92,2
384.41,617.0,1.0,17.0,204.0,-1.1102230246251565e-16,60.0,1,65.0,1.0,7831.56,1
235.42,1098.0,1.0,31.0,20.0,1.0,51.0,2,175.0,1.0,6173.23,1
114.23000000000005,905.0,1.0,9.0,22.0,-1.1102230246251565e-16,56.0,0,64.0,1.0,9523.72,2
12.620000000000005,713.0,1.0,12.0,570.0,1.0,33.0,0,61.0,1.0,6420.47,2
373.52,1538.0,1.0,7.0,350.0,-1.1102230246251565e-16,35.0,1,235.0,1.0,6430.41,1
336.05,654.0,1.0,35.0,558.0,1.0,28.0,3,164.0,1.0,1635.0500000000002,0
112.27000000000001,1697.0,1.0,39.0,294.0,1.0,58.0,0,102.0,1.0,7369.89,2
494.96,534.0,1.0,34.0,430.0,-1.1102230246251565e-16,40.0,1,132.0,1.0,6903.68,1
561.58,1010.0,1.0,34.0,209.0,2.0,65.0,0,23.0,1.0,11748.86,1
440.94,1475.0,1.0,35.0,256.0,2.0,42.0,0,148.0,1.0,7303.23,1
71.89999999999998,289.0,1.0,20.0,100.00000000000003,1.0,29.0,0,51.0,1.0,10619.35,2
276.26,247.0,1.0,21.0,581.0,1.0,56.0,0,143.0,1.0,120.89000000000033,1
35.45999999999998,1129.0,1.0,16.0,545.0,-1.1102230246251565e-16,67.0,0,164.0,1.0,5692.31,2
38.139999999999986,569.0,1.0,32.0,174.0,1.0,50.0,1,165.0,1.0,9879.87,2
736.32,595.0,1.0,16.0,490.0,2.0,31.0,0,28.0,1.0,14268.95,1
25.579999999999984,1846.0,1.0,29.0,277.0,-1.1102230246251565e-16,60.0,1,166.0,1.0,6741.41,2
446.1,1512.0,1.0,39.0,522.0,-1.1102230246251565e-16,25.000000000000004,3,243.0,1.0,1008.4400000000005,0
147.74,1422.0,1.0,33.0,66.00000000000003,1.0,23.0,3,15.0,1.0,1711.7799999999997,0
46.22999999999999,845.0,1.0,14.0,394.0,2.0,77.0,2,282.0,1.0,5107.75,2
265.37,836.0,1.0,42.0,219.0,1.0,33.0,1,77.0,1.0,5229.95,1
342.57,188.0,1.0,4.0,490.0,2.0,20.0,3,91.0,1.0,339.15999999999985,0
33.629999999999995,1778.0,1.0,8.0,115.99999999999997,2.0,63.0,2,76.0,1.0,4324.4,2
64.57999999999998,1973.0,1.0,12.0,322.0,1.0,55.0,2,173.0,1.0,6292.29,2
71.86999999999998,95.0,1.0,26.0,34.0,-1.1102230246251565e-16,21.999999999999996,3,258.0,1.0,1839.1,0
308.8,2102.0,1.0,3.0,495.0,-1.1102230246251565e-16,53.0,2,41.0,1.0,3966.54,1
288.43,720.0,1.0,31.0,504.0,1.0,66.0,2,72.0,1.0,4577.09,1
170.36,507.0,1.0,16.0,90.0,-1.1102230246251565e-16,30.0,0,118.0,1.0,6034.73,2
736.53,741.0,1.0,30.0,348.0,-1.1102230246251565e-16,55.0,1,120.0,1.0,9826.26,1
213.42,1186.0,1.0,8.0,91.0,-1.1102230246251565e-16,45.0,1,17.0,1.0,3736.38,1
94.09,1465.0,1.0,24.0,56.0,1.0,27.0,3,203.0,1.0,646.8500000000004,0
3.6499999999999773,250.0,1.0,24.0,323.0,2.0,69.0,0,146.0,1.0,10017.11,2
224.79,1331.0,1.0,4.0,378.0,2.0,18.0,3,129.0,1.0,528.3800000000001,0
64.30000000000001,1414.0,1.0,21.0,352.0,-1.1102230246251565e-16,55.0,2,67.0,1.0,7530.3,2
111.79000000000002,2104.0,1.0,17.0,32.0,2.0,62.0,0,49.0,1.0,10887.59,2
170.45,31.0,1.0,37.0,449.0,1.0,60.0,1,199.0,1.0,2284.41,2
344.27,1510.0,1.0,35.0,334.0,1.0,21.999999999999996,3,123.0,1.0,1918.3599999999997,0
872.72,648.0,1.0,42.0,342.0,2.0,21.999999999999996,3,288.0,1.0,503.0100000000002,0
292.95,269.9999999999999,1.0,22.0,356.0,1.0,37.0,1,56.0,1.0,1216.9099999999999,1
28.439999999999998,1391.0,1.0,14.0,299.0,-1.1102230246251565e-16,18.0,3,243.0,1.0,1071.04,0
209.02,390.0,1.0,12.0,582.0,-1.1102230246251565e-16,21.0,3,74.0,1.0,187.89999999999964,0
20.05000000000001,1940.0,1.0,5.999999999999998,190.0,-1.1102230246251565e-16,72.0,2,171.0,1.0,7145.67,2
175.02,576.0,1.0,31.0,19.0,2.0,28.0,3,71.0,1.0,1493.88,0
69.95999999999995,1671.0,1.0,3.0,237.0,1.0,28.0,3,31.0,1.0,164.1199999999999,0
100.38000000000002,1923.0,1.0,39.0,508.0,1.0,63.0,0,49.0,1.0,10171.68,2
137.23,571.0,1.0,14.0,540.0,1.0,64.0,0,63.0,1.0,13847.99,2
870.3,1371.0,1.0,38.0,120.0,-1.1102230246251565e-16,51.0,2,229.0,1.0,3688.98,1
458.94,1132.0,1.0,11.0,147.0,1.0,52.0,1,180.0,1.0,5619.95,1
757.15,101.00000000000011,1.0,33.0,297.0,2.0,53.0,1,38.0,1.0,4702.86,1
170.97,682.0,1.0,26.0,248.0,1.0,26.0,3,292.0,1.0,1265.27,0
659.15,174.0,1.0,4.0,522.0,-1.1102230246251565e-16,21.999999999999996,3,204.0,1.0,1241.5900000000001,0
31.529999999999973,2063.0,1.0,18.0,402.0,2.0,25.000000000000004,3,283.0,1.0,874.9300000000003,0
250.01,1785.0,1.0,18.0,164.0,-1.1102230246251565e-16,62.0,2,88.0,1.0,1541.48,1
554.15,625.0,1.0,33.0,147.0,-1.1102230246251565e-16,49.0,0,108.0,1.0,14817.22,1
28.379999999999995,779.0,1.0,34.0,142.0,1.0,55.0,0,98.0,1.0,173.69999999999982,2
16.80000000000001,1917.0,1.0,36.0,551.0,-1.1102230246251565e-16,49.0,0,94.0,1.0,11847.07,2
896.79,1788.0,1.0,9.0,107.0,2.0,33.0,0,168.0,1.0,11146.74,1
159.0,406.0,1.0,19.0,520.0,-1.1102230246251565e-16,49.0,1,38.0,1.0,369.78999999999996,2
203.99,118.0,1.0,30.0,332.0,2.0,52.0,2,215.0,1.0,4840.31,1
50.99000000000001,1757.0,1.0,11.0,132.0,1.0,29.0,0,76.0,1.0,1334.6,2
299.92,1625.0,1.0,10.0,301.0,-1.1102230246251565e-16,27.0,3,122.0,1.0,1368.0,0
18.350000000000023,1495.0,1.0,26.0,545.0,1.0,21.0,3,78.0,1.0,1293.3900000000003,0
65.11000000000001,1438.0,1.0,26.0,360.0,-1.1102230246251565e-16,34.0,1,150.0,1.0,8485.14,2
137.48,1921.0,1.0,39.0,499.0,1.0,55.0,0,47.0,1.0,14273.42,2
398.36,1032.0,1.0,8.0,530.0,-1.1102230246251565e-16,21.999999999999996,3,56.0,1.0,1863.6999999999998,0
469.46,1806.0,1.0,27.0,103.0,-1.1102230246251565e-16,20.0,3,149.0,1.0,8640.56,1
37.579999999999984,623.0,1.0,16.0,446.0,-1.1102230246251565e-16,57.0,0,182.0,1.0,259.4399999999996,2
160.24,1250.0,1.0,42.0,584.0,-1.1102230246251565e-16,31.0,1,15.0,1.0,5526.97,2
165.91,459.0,1.0,17.0,0.0,-1.1102230246251565e-16,26.0,3,84.0,1.0,587.1199999999999,0
211.36,1480.0,1.0,37.0,359.0,1.0,47.0,1,194.0,1.0,4760.34,1
241.45,1150.0,1.0,32.0,90.0,2.0,26.0,3,158.0,1.0,1594.04,0
23.24000000000001,599.0,1.0,16.0,238.0,1.0,68.0,0,129.0,1.0,13777.79,2
314.52,478.0,1.0,22.0,130.0,-1.1102230246251565e-16,80.0,2,229.0,1.0,7071.32,1
854.64,1803.0,1.0,13.0,220.0,1.0,56.0,2,118.0,1.0,2989.25,1
261.19,72.0,1.0,28.0,555.0,-1.1102230246251565e-16,64.0,2,52.0,1.0,7620.6,1
11.860000000000014,1421.0,1.0,34.0,136.0,1.0,31.0,1,129.0,1.0,6782.61,2
122.65,1310.0,1.0,8.0,62.99999999999997,2.0,28.0,3,41.0,1.0,1968.5100000000002,0
395.16,1152.0,1.0,25.0,194.0,2.0,56.0,2,17.0,1.0,5340.73,1
704.69,1130.0,1.0,19.0,449.0,2.0,51.0,2,150.0,1.0,3267.84,1
369.89,1686.0,1.0,35.0,244.0,-1.1102230246251565e-16,69.0,2,69.0,1.0,6941.47,1
10.920000000000016,1705.0,1.0,17.0,555.0,-1.1102230246251565e-16,67.0,2,268.0,1.0,7567.2,2
199.14,1218.0,1.0,39.0,246.0,1.0,31.0,1,35.999999999999986,1.0,7001.25,1
757.79,6.0,1.0,5.0,442.0,2.0,21.999999999999996,3,117.0,1.0,1443.02,0
122.81,1723.0,1.0,38.0,98.99999999999997,1.0,52.0,0,12.0,1.0,8450.84,2
96.25,1181.0,1.0,15.0,372.0,2.0,61.0,2,171.0,1.0,7996.7,2
142.55,770.0,1.0,18.0,40.0,2.0,67.0,0,97.0,1.0,1262.6800000000003,2
24.860000000000014,243.0,1.0,17.0,456.0,1.0,58.0,1,292.0,1.0,2591.65,2
103.08000000000001,1831.0,1.0,37.0,131.0,2.0,60.0,0,109.0,1.0,12002.16,2
116.26999999999998,1934.0,1.0,32.0,299.0,2.0,57.0,1,94.0,1.0,8726.92,2
206.84,1476.0,1.0,30.0,523.0,1.0,20.0,3,154.0,1.0,454.65999999999985,0
199.37,1043.0,1.0,5.999999999999998,289.0,2.0,24.0,3,79.0,1.0,1331.3000000000002,0
18.230000000000018,492.0,1.0,26.0,273.0,-1.1102230246251565e-16,56.0,1,28.0,1.0,8422.2,2
398.7,1356.0,1.0,0.0,290.0,-1.1102230246251565e-16,47.0,0,276.0,1.0,7987.74,1
378.2,54.0,1.0,23.0,320.0,1.0,40.0,1,167.0,1.0,7372.81,1
124.74000000000001,1911.0,1.0,20.0,409.0,-1.1102230246251565e-16,49.0,1,33.0,1.0,2987.97,2
17.100000000000023,2084.0,1.0,0.0,319.0,-1.1102230246251565e-16,53.0,2,101.0,1.0,1619.54,2
287.05,603.0,1.0,25.0,114.0,-1.1102230246251565e-16,21.999999999999996,3,212.0,1.0,1204.65,0
874.72,388.0,1.0,37.0,299.0,2.0,28.0,1,173.0,1.0,4630.58,1
348.44,1797.0,1.0,3.0,221.0,2.0,24.0,3,147.0,1.0,1022.9400000000005,0
128.4,477.0,1.0,40.0,438.0,-1.1102230246251565e-16,69.0,2,31.0,1.0,2610.64,2
320.93,997.0,1.0,1.0,51.0,2.0,55.0,1,178.0,1.0,9451.66,1
1.410000000000025,901.0,1.0,34.0,210.0,-1.1102230246251565e-16,53.0,2,278.0,1.0,1244.17,2
50.52000000000001,563.0,1.0,20.0,179.0,1.0,54.0,0,293.0,1.0,12815.24,2
12.939999999999998,1366.0,1.0,14.0,46.99999999999997,1.0,23.0,3,158.0,1.0,921.2299999999996,0
329.75,2094.0,1.0,34.0,173.0,2.0,56.0,2,211.0,1.0,6009.43,1
150.6,621.0,1.0,24.0,505.0,-1.1102230246251565e-16,69.0,2,58.99999999999999,1.0,3240.14,2
29.5,1142.0,1.0,35.0,346.0,2.0,73.0,2,129.0,1.0,1229.3199999999997,2
54.34,2098.0,1.0,0.0,448.0,-1.1102230246251565e-16,65.0,0,46.0,1.0,8019.89,2
18.25,1308.0,1.0,18.0,408.0,-1.1102230246251565e-16,53.0,0,17.999999999999986,1.0,14328.29,2
633.87,1997.0,1.0,18.0,167.0,2.0,27.0,3,175.0,1.0,330.15999999999985,0
81.15000000000003,278.0,1.0,24.0,158.0,-1.1102230246251565e-16,19.0,3,114.0,1.0,1595.2600000000002,0
83.94999999999999,947.0,1.0,27.0,482.0,2.0,75.0,2,170.0,1.0,7413.18,2
172.68,286.0,1.0,3.0,538.0,-1.1102230246251565e-16,33.0,0,17.0,1.0,10724.95,2
139.88,122.0,1.0,7.0,556.0,-1.1102230246251565e-16,34.0,1,162.0,1.0,2969.71,2
165.55,1590.0,1.0,9.0,58.0,1.0,28.0,3,115.0,1.0,761.7799999999997,0
285.69,1988.0,1.0,24.0,114.0,-1.1102230246251565e-16,63.0,2,35.0,1.0,2552.54,1
532.4,1339.0,1.0,17.0,113.0,-1.1102230246251565e-16,21.999999999999996,3,149.0,1.0,1033.73,0
293.85,1262.0,1.0,5.0,315.0,2.0,25.000000000000004,3,144.0,1.0,1919.9700000000003,0
27.939999999999998,1782.0,1.0,1.0,115.0,1.0,79.0,2,120.0,1.0,1893.44,2
270.36,389.0,1.0,28.0,559.0,-1.1102230246251565e-16,25.000000000000004,3,37.000000000000014,1.0,1783.04,0
506.03,1102.0,1.0,11.0,52.0,1.0,21.0,3,21.0,1.0,1123.8899999999999,0
206.95,1220.0,1.0,39.0,118.00000000000003,1.0,21.999999999999996,3,31.0,1.0,1817.65,0
350.96,908.0,1.0,40.0,581.0,-1.1102230246251565e-16,63.0,2,167.0,1.0,5463.94,1
261.63,848.0,1.0,5.999999999999998,519.0,1.0,20.0,3,150.0,1.0,477.02999999999975,0
46.120000000000005,887.0,1.0,14.0,149.0,1.0,59.0,0,30.0,1.0,8874.01,2
331.66,1462.0,1.0,19.0,0.0,-1.1102230246251565e-16,76.0,2,145.0,1.0,7216.3,1
556.04,1088.0,1.0,10.0,425.0,-1.1102230246251565e-16,72.0,2,27.0,1.0,5200.04,1
67.25,1050.0,1.0,24.0,423.0,2.0,19.0,3,157.0,1.0,467.39999999999964,0
93.63,1328.0,1.0,27.0,195.0,-1.1102230246251565e-16,29.0,1,141.0,1.0,9873.62,2
291.27,981.0,1.0,11.0,241.0,1.0,77.0,2,121.0,1.0,6878.86,1
98.41,933.0,1.0,34.0,233.0,2.0,27.0,3,48.0,1.0,912.71,0
127.57,357.0,1.0,26.0,166.0,-1.1102230246251565e-16,52.0,2,75.0,1.0,6118.2,2
392.05,973.0,1.0,10.0,388.0,-1.1102230246251565e-16,60.0,1,172.0,1.0,4383.69,1
849.76,1306.0,1.0,39.0,492.0,-1.1102230246251565e-16,25.000000000000004,3,269.0,1.0,373.8800000000001,0
172.5,1832.0,1.0,8.0,310.0,2.0,68.0,0,31.0,1.0,6851.16,2
152.34,1645.0,1.0,29.0,35.0,1.0,55.0,0,115.0,1.0,6853.51,2
21.129999999999995,658.0,1.0,9.0,500.0,1.0,28.0,3,153.0,1.0,948.6999999999998,0
111.55000000000001,2108.0,1.0,10.0,535.0,-1.1102230246251565e-16,46.0,0,101.0,1.0,12221.17,2
148.77,532.0,1.0,38.0,112.0,1.0,67.0,2,175.0,1.0,2138.42,2
180.94,1156.0,1.0,33.0,429.0,1.0,75.0,2,57.0,1.0,7659.99,2
77.9,2096.0,1.0,42.0,143.0,1.0,21.0,3,128.0,1.0,664.7200000000003,0
100.68,70.0,1.0,22.0,478.0,2.0,63.0,2,139.0,1.0,1123.7500000000005,2
589.64,1525.0,1.0,5.0,248.0,2.0,62.0,2,210.0,1.0,2039.4,1
651.55,427.0,1.0,31.0,35.0,2.0,72.0,2,82.0,1.0,2325.78,1
80.97,58.0,1.0,39.0,130.0,2.0,38.0,0,157.0,1.0,5926.31,2
191.89,1030.0,1.0,35.0,423.0,1.0,25.000000000000004,3,14.0,1.0,399.5699999999997,0
201.53,1786.0,1.0,40.0,159.0,2.0,68.0,2,287.0,1.0,2732.86,1
8.449999999999989,233.0,1.0,30.0,148.0,-1.1102230246251565e-16,21.999999999999996,3,141.0,1.0,1115.3000000000002,0
16.269999999999982,252.0,1.0,1.0,156.0,-1.1102230246251565e-16,57.0,0,44.0,1.0,10971.32,2
290.86,889.0,1.0,21.0,218.0,2.0,45.0,0,35.999999999999986,1.0,14631.88,1
346.12,2120.0,1.0,37.0,564.0,1.0,44.0,0,12.0,1.0,13084.27,1
7.560000000000002,197.0,1.0,25.0,313.0,-1.1102230246251565e-16,40.0,0,145.0,1.0,8528.72,2
540.4,314.0,1.0,15.0,197.0,1.0,45.0,0,272.0,1.0,425.77000000000044,1
264.14,1191.0,1.0,3.0,281.0,-1.1102230246251565e-16,64.0,0,125.0,1.0,8459.26,1
248.15,955.0,1.0,25.0,301.0,-1.1102230246251565e-16,75.0,2,202.0,1.0,2649.23,1
24.339999999999975,1938.0,1.0,33.0,170.0,1.0,54.0,1,110.0,1.0,6659.12,2
428.61,43.0,1.0,13.0,409.0,-1.1102230246251565e-16,66.0,0,62.0,1.0,11937.04,1
165.8,708.0,1.0,26.0,346.0,2.0,60.0,1,287.0,1.0,2064.76,2
289.18,1376.0,1.0,3.0,262.0,-1.1102230246251565e-16,65.0,2,64.0,1.0,3139.75,1
125.38999999999999,1202.0,1.0,20.0,313.0,-1.1102230246251565e-16,21.0,3,140.0,1.0,202.6899999999996,0
42.09000000000003,120.0,1.0,10.0,420.0,1.0,29.0,1,118.0,1.0,5526.28,2
607.28,127.0,1.0,3.0,87.0,-1.1102230246251565e-16,32.0,0,84.0,1.0,9679.68,1
91.9,751.0,1.0,5.999999999999998,37.0,2.0,77.0,2,125.0,1.0,1033.9399999999996,2
303.43,893.0,1.0,41.0,298.0,1.0,21.999999999999996,3,30.0,1.0,1833.2399999999998,0
668.78,1718.0,1.0,23.0,29.0,-1.1102230246251565e-16,20.0,3,141.0,1.0,983.6800000000003,0
247.93,1298.0,1.0,16.0,377.0,1.0,37.0,1,79.0,1.0,9801.48,1
34.670000000000016,661.0,1.0,5.999999999999998,521.0,2.0,19.0,3,71.0,1.0,888.6000000000004,0
373.99,1710.0,1.0,34.0,30.0,-1.1102230246251565e-16,60.0,0,140.0,1.0,8590.5,1
819.48,1605.0,1.0,41.0,151.0,-1.1102230246251565e-16,25.000000000000004,3,26.0,1.0,1804.5,0
14.0,1429.0,1.0,35.0,21.0,-1.1102230246251565e-16,49.0,1,173.0,1.0,7975.18,2
57.15999999999997,959.0,1.0,8.0,97.0,-1.1102230246251565e-16,40.0,1,74.0,1.0,222.22000000000025,2
282.26,1021.0,1.0,22.0,325.0,2.0,37.0,1,278.0,1.0,6857.2,1
473.2,1231.0,1.0,15.0,69.0,2.0,34.0,0,173.0,1.0,248.52000000000044,1
192.97,432.0000000000001,1.0,34.0,9.0,-1.1102230246251565e-16,59.0,2,140.0,1.0,3019.04,2
168.99,689.0,1.0,3.0,176.0,-1.1102230246251565e-16,18.0,3,203.0,1.0,1523.5699999999997,0
1.8199999999999932,600.0,1.0,37.0,127.0,2.0,80.0,2,60.0,1.0,5571.39,2
40.89999999999998,870.0,1.0,5.0,448.0,-1.1102230246251565e-16,55.0,0,37.000000000000014,1.0,1514.3400000000001,2
78.91,376.0000000000001,1.0,34.0,115.99999999999997,2.0,61.0,0,157.0,1.0,1817.4300000000003,2
148.13000000000002,468.0,1.0,31.0,173.0,1.0,58.0,2,56.0,1.0,2189.38,2
164.52,2077.0,1.0,9.0,285.0,-1.1102230246251565e-16,61.0,0,162.0,1.0,11036.74,2
268.7,1593.0,1.0,25.0,584.0,-1.1102230246251565e-16,53.0,2,63.0,1.0,2104.74,1
637.34,1395.0,1.0,16.0,146.0,-1.1102230246251565e-16,51.0,2,278.0,1.0,5183.5,1
418.02,894.0,1.0,20.0,465.0,-1.1102230246251565e-16,46.0,0,110.0,1.0,11011.86,1
251.4,1068.0,1.0,40.0,256.0,-1.1102230246251565e-16,57.0,2,178.0,1.0,2561.67,1
184.56,1943.0,1.0,41.0,235.0,2.0,21.0,3,93.0,1.0,1549.27,0
33.75999999999999,92.0,1.0,39.0,73.0,2.0,26.0,1,227.0,1.0,3253.51,2
42.56000000000003,1196.0,1.0,14.0,563.0,2.0,18.0,3,146.0,1.0,4361.44,0
53.829999999999984,863.0,1.0,3.0,412.0,1.0,70.0,2,131.0,1.0,4580.59,2
11.089999999999975,1761.0,1.0,5.0,420.0,1.0,51.0,1,95.0,1.0,2990.05,2
449.17999999999995,2086.0,1.0,10.0,279.0,2.0,67.0,2,50.0,1.0,1025.9899999999998,1
